evse_id,postal_cod,latitude,longitude,port_type,ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10
144569.000000000000000,64153.000000000000000,39.290398000000003,-94.671431999999996,Level 2,"64153",8600000US64153,"64153","94859574","986260"
144689.000000000000000,64105.000000000000000,39.109153999999997,-94.586472000000001,Level 2,"64105",8600000US64105,"64105","1950214","220454"
144731.000000000000000,64105.000000000000000,39.086559000000001,-94.587479000000002,Level 2,"64108",8600000US64108,"64108","9405486","4803"
144759.000000000000000,64106.000000000000000,39.104084000000000,-94.574066000000002,Level 2,"64106",8600000US64106,"64106","3993364","159794"
144765.000000000000000,64132.000000000000000,39.008502999999997,-94.559524999999994,Level 2,"64132",8600000US64132,"64132","26394362","82487"
144787.000000000000000,64116.000000000000000,39.149723000000002,-94.549628999999996,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
144827.000000000000000,64105.000000000000000,39.099499000000002,-94.591414999999998,Level 2,"64105",8600000US64105,"64105","1950214","220454"
144903.000000000000000,64108.000000000000000,39.086891000000001,-94.585235999999995,Level 2,"64108",8600000US64108,"64108","9405486","4803"
145023.000000000000000,64106.000000000000000,39.102428000000003,-94.579514000000003,Level 2,"64106",8600000US64106,"64106","3993364","159794"
145033.000000000000000,64108.000000000000000,39.090614000000002,-94.582092000000003,Level 2,"64108",8600000US64108,"64108","9405486","4803"
145109.000000000000000,64153.000000000000000,39.312393000000000,-94.702431000000004,Level 2,"64153",8600000US64153,"64153","94859574","986260"
145111.000000000000000,64108.000000000000000,39.083449999999999,-94.582802000000001,Level 2,"64108",8600000US64108,"64108","9405486","4803"
145115.000000000000000,64105.000000000000000,39.103836000000001,-94.586731000000000,Level 2,"64105",8600000US64105,"64105","1950214","220454"
145155.000000000000000,64116.000000000000000,39.147475999999997,-94.551108999999997,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
145181.000000000000000,64105.000000000000000,39.099567000000000,-94.589843999999999,Level 2,"64105",8600000US64105,"64105","1950214","220454"
157099.000000000000000,64106.000000000000000,39.103026999999997,-94.581726000000003,Level 2,"64106",8600000US64106,"64106","3993364","159794"
157195.000000000000000,64106.000000000000000,39.103085000000000,-94.581717999999995,Level 2,"64106",8600000US64106,"64106","3993364","159794"
157197.000000000000000,64106.000000000000000,39.102947000000000,-94.581726000000003,Level 2,"64106",8600000US64106,"64106","3993364","159794"
166747.000000000000000,64131.000000000000000,38.923923000000002,-94.585739000000004,Level 2,"64114",8600000US64114,"64114","18125338","6621"
173281.000000000000000,64120.000000000000000,39.131577000000000,-94.525772000000003,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
185123.000000000000000,64108.000000000000000,39.087817999999999,-94.588736999999995,Level 2,"64108",8600000US64108,"64108","9405486","4803"
220056.000000000000000,64131.000000000000000,39.005679999999998,-94.577254999999994,Level 2,"64131",8600000US64131,"64131","19261577","34078"
220058.000000000000000,64113.000000000000000,39.014735999999999,-94.589584000000002,Level 2,"64113",8600000US64113,"64113","6460876","0"
220062.000000000000000,64129.000000000000000,39.051200999999999,-94.494056999999998,Level 2,"64129",8600000US64129,"64129","26844727","165701"
220182.000000000000000,64129.000000000000000,39.047482000000002,-94.486214000000004,Level 2,"64129",8600000US64129,"64129","26844727","165701"
220290.000000000000000,64124.000000000000000,39.107536000000003,-94.525124000000005,Level 2,"64124",8600000US64124,"64124","4409733","0"
220316.000000000000000,64105.000000000000000,39.101734000000000,-94.592727999999994,Level 2,"64105",8600000US64105,"64105","1950214","220454"
235551.000000000000000,64105.000000000000000,39.100242999999999,-94.586250000000007,Level 2,"64105",8600000US64105,"64105","1950214","220454"
237281.000000000000000,64105.000000000000000,39.100174000000003,-94.586135999999996,Level 2,"64105",8600000US64105,"64105","1950214","220454"
415861.000000000000000,64105.000000000000000,39.099379999999996,-94.583968999999996,Level 2,"64105",8600000US64105,"64105","1950214","220454"
495591.000000000000000,64105.000000000000000,39.099379999999996,-94.584014999999994,Level 2,"64105",8600000US64105,"64105","1950214","220454"
495681.000000000000000,64105.000000000000000,39.099379999999996,-94.584068000000002,Level 2,"64105",8600000US64105,"64105","1950214","220454"
1853721.000000000000000,64116.000000000000000,39.149054999999997,-94.569182999999995,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
1901501.000000000000000,64108.000000000000000,39.078887999999999,-94.598067999999998,Level 2,"64108",8600000US64108,"64108","9405486","4803"
